,year,school,subject,t_band6,t_male,t_female
6516,2015,St George Christian School,15220,1,1,0
6517,2015,St George Christian School,15400,1,0,1
6518,2015,St George Christian School,15550,2,1,1
6519,2015,St George Christian School,15250,2,0,2
6520,2015,St George Christian School,15200,1,1,0
6521,2015,St George Christian School,15320,2,0,2
6522,2015,St George Christian School,15160,2,1,1
6523,2015,St George Christian School,15235,4,2,2
6524,2015,St George Christian School,15080,4,3,1
6525,2015,Newcastle Waldorf School,15290,1,0,1
6526,2015,Sydney Technical High School,15050,11,11,0
6527,2015,Sydney Technical High School,15290,4,4,0
6528,2015,Sydney Technical High School,15850,2,2,0
6529,2015,Sydney Technical High School,15940,2,2,0
6530,2015,Sydney Technical High School,15240,17,17,0
6531,2015,Sydney Technical High School,15170,2,2,0
6532,2015,Sydney Technical High School,15190,1,1,0
6533,2015,Sydney Technical High School,15260,19,19,0
6534,2015,Sydney Technical High School,15330,8,8,0
6535,2015,Sydney Technical High School,15120,6,6,0
6536,2015,Sydney Technical High School,15110,8,8,0
6537,2015,Sydney Technical High School,15140,26,25,1
6538,2015,Sydney Technical High School,15360,2,2,0
6539,2015,Sydney Technical High School,15220,7,6,1
6540,2015,Sydney Technical High School,15400,2,2,0
6541,2015,Sydney Technical High School,15030,4,4,0
6542,2015,Sydney Technical High School,15830,3,3,0
6543,2015,Sydney Technical High School,15970,1,1,0
6544,2015,Sydney Technical High School,15250,53,52,1
6545,2015,Sydney Technical High School,15040,11,11,0
6546,2015,Sydney Technical High School,15320,7,7,0
6547,2015,Sydney Technical High School,15160,3,3,0
6548,2015,Sydney Technical High School,15270,4,4,0
6549,2015,Sydney Technical High School,15080,2,2,0
6550,2015,St John Paul II Catholic College (Nirimba),15730,1,0,1
6551,2015,St John Paul II Catholic College (Nirimba),15070,1,0,1
6552,2015,St John Paul II Catholic College (Nirimba),15280,1,0,1
6553,2015,St John Paul II Catholic College (Nirimba),15220,2,0,2
6554,2015,St John Paul II Catholic College (Nirimba),15370,2,0,2
6555,2015,St John Paul II Catholic College (Nirimba),15270,2,0,2
6556,2015,St John Paul II Catholic College (Nirimba),15235,1,0,1
6557,2015,Thomas Hassall Anglican College,15290,2,1,1
6558,2015,Thomas Hassall Anglican College,15240,1,1,0
6559,2015,Thomas Hassall Anglican College,15170,1,0,1
6560,2015,Thomas Hassall Anglican College,15140,3,0,3
6561,2015,Thomas Hassall Anglican College,15280,1,0,1
6562,2015,Thomas Hassall Anglican College,15220,1,1,0
6563,2015,Thomas Hassall Anglican College,15400,1,0,1
6564,2015,Thomas Hassall Anglican College,15250,1,1,0
6565,2015,Thomas Hassall Anglican College,15040,2,1,1
6566,2015,Thomas Hassall Anglican College,15270,3,1,2
6567,2015,Thomas Hassall Anglican College,15235,4,2,2
6568,2015,Dungog High School,15240,1,1,0
6569,2015,Dungog High School,15200,1,1,0
6570,2015,Dungog High School,15160,1,1,0
6571,2015,Scone Grammar School,15200,1,1,0
6572,2015,Scone Grammar School,15320,1,0,1
6573,2015,St Patrick's College,15240,1,0,1
6574,2015,St Patrick's College,15350,4,0,4
6575,2015,St Patrick's College,15390,2,0,2
6576,2015,St Patrick's College,15140,3,0,3
6577,2015,St Patrick's College,15220,1,0,1
6578,2015,St Patrick's College,15030,4,0,4
6579,2015,St Patrick's College,15880,1,0,1
6580,2015,St Patrick's College,15370,6,0,6
6581,2015,St Patrick's College,15320,3,0,3
6582,2015,St Patrick's College,15340,4,0,4
6583,2015,St Patrick's College,15235,3,0,3
6584,2015,St Patrick's College,15020,2,0,2
6585,2015,Nowra Christian School,15200,1,1,0
6586,2015,South Western Sydney Institute - Bankstown Campus,15220,1,1,0
6587,2015,Tyndale Christian School,15350,1,1,0
6588,2015,Tyndale Christian School,15370,1,1,0
6589,2015,Tyndale Christian School,15040,1,1,0
6590,2015,Tyndale Christian School,15320,1,1,0
6591,2015,Tyndale Christian School,15020,1,1,0
6592,2015,Kariong Mountains High School,15235,1,0,1
6593,2015,Dulwich High School of Visual Arts and Design,15090,2,1,1
6594,2015,Dulwich High School of Visual Arts and Design,15170,1,0,1
6595,2015,Dulwich High School of Visual Arts and Design,15180,1,1,0
6596,2015,Dulwich High School of Visual Arts and Design,15350,2,1,1
6597,2015,Dulwich High School of Visual Arts and Design,15140,3,2,1
6598,2015,Dulwich High School of Visual Arts and Design,15670,2,0,2
6599,2015,Dulwich High School of Visual Arts and Design,15220,1,1,0
6600,2015,Dulwich High School of Visual Arts and Design,15400,5,2,3
6601,2015,Dulwich High School of Visual Arts and Design,15040,2,2,0
6602,2015,Dulwich High School of Visual Arts and Design,15320,1,1,0
6603,2015,Dulwich High School of Visual Arts and Design,15160,1,0,1
6604,2015,Dulwich High School of Visual Arts and Design,15080,2,1,1
6605,2015,Young High School,15190,1,0,1
6606,2015,Young High School,15220,1,0,1
6607,2015,Young High School,26399,1,1,0
6608,2015,Young High School,15250,1,1,0
6609,2015,Young High School,15200,1,1,0
6610,2015,Xavier College,15240,2,1,1
6611,2015,Xavier College,15210,2,2,0
6612,2015,Xavier College,15350,1,1,0
6613,2015,Xavier College,15140,8,4,4
6614,2015,Xavier College,15130,1,1,0
6615,2015,Xavier College,15400,2,0,2
6616,2015,Xavier College,15370,3,1,2
6617,2015,Xavier College,15250,1,1,0
6618,2015,Xavier College,15040,1,1,0
6619,2015,Xavier College,26579,1,0,1
6620,2015,Xavier College,15320,2,1,1
6621,2015,Xavier College,15160,1,0,1
6622,2015,Xavier College,15270,1,1,0
6623,2015,Xavier College,15235,1,0,1
6624,2015,Cambridge Park High School,15240,1,0,1
6625,2015,Cambridge Park High School,15140,1,0,1
6626,2015,Cambridge Park High School,15220,1,0,1
6627,2015,Cambridge Park High School,15030,1,0,1
6628,2015,Cambridge Park High School,15250,1,0,1
6629,2015,Cambridge Park High School,15270,1,0,1
6630,2015,Arndell Anglican College,15290,2,2,0
6631,2015,Arndell Anglican College,15240,2,0,2
6632,2015,Arndell Anglican College,15140,3,1,2
6633,2015,Arndell Anglican College,15280,1,0,1
6634,2015,Arndell Anglican College,15200,1,1,0
6635,2015,Arndell Anglican College,15320,1,0,1
6636,2015,Arndell Anglican College,15270,1,0,1
6637,2015,Arndell Anglican College,15340,1,1,0
6638,2015,Arndell Anglican College,15235,4,1,3
6639,2015,Arndell Anglican College,15020,2,0,2
6640,2015,St Mary's Catholic College,15400,1,0,1
6641,2015,St Mary's Catholic College,15200,1,1,0
6642,2015,St Mary's Catholic College,15235,3,1,2
6643,2015,St Ives High School,15050,2,0,2
6644,2015,St Ives High School,15290,1,0,1
6645,2015,St Ives High School,15240,11,6,5
6646,2015,St Ives High School,15150,2,0,2
6647,2015,St Ives High School,15170,1,0,1
6648,2015,St Ives High School,15190,1,0,1
6649,2015,St Ives High School,15555,1,0,1
6650,2015,St Ives High School,15260,1,0,1
6651,2015,St Ives High School,15330,2,1,1
6652,2015,St Ives High School,15120,1,1,0
6653,2015,St Ives High School,15310,1,1,0
6654,2015,St Ives High School,16010,1,0,1
6655,2015,St Ives High School,15140,2,0,2
6656,2015,St Ives High School,15280,1,0,1
6657,2015,St Ives High School,15220,1,0,1
6658,2015,St Ives High School,15400,2,0,2
6659,2015,St Ives High School,15030,2,1,1
6660,2015,St Ives High School,15560,3,1,2
6661,2015,St Ives High School,15300,1,1,0
6662,2015,St Ives High School,15820,4,0,4
6663,2015,St Ives High School,15250,6,2,4
6664,2015,St Ives High School,15200,3,2,1
6665,2015,St Ives High School,15040,2,1,1
6666,2015,St Ives High School,15160,3,1,2
6667,2015,St Ives High School,15235,5,3,2
6668,2015,James Ruse Agricultural High School,15050,96,50,46
6669,2015,James Ruse Agricultural High School,15850,3,1,2
6670,2015,James Ruse Agricultural High School,15090,4,3,1
6671,2015,James Ruse Agricultural High School,15240,42,12,30
6672,2015,James Ruse Agricultural High School,15210,7,4,3
6673,2015,James Ruse Agricultural High School,15170,2,0,2
6674,2015,James Ruse Agricultural High School,15885,2,0,2
6675,2015,James Ruse Agricultural High School,15260,88,50,38
6676,2015,James Ruse Agricultural High School,15330,74,43,31
6677,2015,James Ruse Agricultural High School,15310,4,1,3
6678,2015,James Ruse Agricultural High School,15110,7,2,5
6679,2015,James Ruse Agricultural High School,15140,100,39,61
6680,2015,James Ruse Agricultural High School,15280,2,0,2
6681,2015,James Ruse Agricultural High School,15360,6,4,2
6682,2015,James Ruse Agricultural High School,15010,22,9,13
6683,2015,James Ruse Agricultural High School,15400,6,0,6
6684,2015,James Ruse Agricultural High School,15030,36,10,26
6685,2015,James Ruse Agricultural High School,15830,3,1,2
6686,2015,James Ruse Agricultural High School,15300,5,2,3
6687,2015,James Ruse Agricultural High School,15680,2,0,2
6688,2015,James Ruse Agricultural High School,15250,131,64,67
6689,2015,James Ruse Agricultural High School,15320,19,12,7
6690,2015,James Ruse Agricultural High School,15160,47,8,39
6691,2015,James Ruse Agricultural High School,15270,7,1,6
6692,2015,James Ruse Agricultural High School,15020,1,0,1
6693,2015,Canterbury Girls High School,15050,2,0,2
6694,2015,Canterbury Girls High School,15290,4,0,4
6695,2015,Canterbury Girls High School,15240,3,0,3
6696,2015,Canterbury Girls High School,15180,1,0,1
6697,2015,Canterbury Girls High School,15350,3,1,2
6698,2015,Canterbury Girls High School,26199,1,0,1
6699,2015,Canterbury Girls High School,15260,1,0,1
6700,2015,Canterbury Girls High School,15390,1,0,1
6701,2015,Canterbury Girls High School,15110,1,0,1
6702,2015,Canterbury Girls High School,15140,5,0,5
6703,2015,Canterbury Girls High School,15220,5,2,3
6704,2015,Canterbury Girls High School,15400,2,0,2
6705,2015,Canterbury Girls High School,15030,2,0,2
6706,2015,Canterbury Girls High School,16050,2,0,2
6707,2015,Canterbury Girls High School,15550,2,0,2
6708,2015,Canterbury Girls High School,15250,2,0,2
6709,2015,Canterbury Girls High School,15040,2,0,2
6710,2015,Canterbury Girls High School,15270,2,0,2
6711,2015,Canterbury Girls High School,15235,1,0,1
6712,2015,Canterbury Girls High School,15020,1,1,0
6713,2015,Blacktown Boys High School,15050,2,1,1
6714,2015,Blacktown Boys High School,15240,1,1,0
6715,2015,Blacktown Boys High School,15260,1,1,0
6716,2015,Blacktown Boys High School,15330,1,1,0
6717,2015,Blacktown Boys High School,15250,2,2,0
6718,2015,Blacktown Boys High School,15040,1,0,1
6719,2015,"De La Salle College, Ashfield",15240,2,2,0
6720,2015,"De La Salle College, Ashfield",15140,1,1,0
6721,2015,"De La Salle College, Ashfield",15400,3,3,0
6722,2015,"De La Salle College, Ashfield",16110,1,1,0
6723,2015,"De La Salle College, Ashfield",15250,2,2,0
6724,2015,"De La Salle College, Ashfield",15200,1,1,0
6725,2015,"De La Salle College, Ashfield",15270,1,1,0
6726,2015,"De La Salle College, Ashfield",15235,3,3,0
6727,2015,St Leo's Catholic College,15290,4,3,1
6728,2015,St Leo's Catholic College,15060,4,0,4
6729,2015,St Leo's Catholic College,15260,1,1,0
6730,2015,St Leo's Catholic College,15330,1,1,0
6731,2015,St Leo's Catholic College,15120,1,1,0
6732,2015,St Leo's Catholic College,15110,1,1,0
6733,2015,St Leo's Catholic College,15220,1,1,0
6734,2015,St Leo's Catholic College,15400,1,0,1
6735,2015,St Leo's Catholic College,15030,2,2,0
6736,2015,St Leo's Catholic College,15370,7,6,1
6737,2015,St Leo's Catholic College,15250,3,3,0
6738,2015,St Leo's Catholic College,15200,2,2,0
6739,2015,St Leo's Catholic College,15040,2,2,0
6740,2015,St Leo's Catholic College,15320,3,3,0
6741,2015,St Leo's Catholic College,15235,1,0,1
6742,2015,St Leo's Catholic College,15380,1,1,0
6743,2015,St Paul's Grammar School,15090,1,1,0
6744,2015,St Paul's Grammar School,15710,1,0,1
6745,2015,St Paul's Grammar School,15250,1,0,1
6746,2015,Nowra High School,15060,1,0,1
6747,2015,Nowra High School,15140,4,2,2
6748,2015,Nowra High School,15030,1,1,0
6749,2015,Nowra High School,26579,1,0,1
6750,2015,Nowra High School,15320,1,1,0
6751,2015,Nowra High School,15235,1,1,0
6752,2015,Nowra High School,15020,3,1,2
6753,2015,Arden Anglican School,15050,1,1,0
6754,2015,Arden Anglican School,15290,3,0,3
6755,2015,Arden Anglican School,15090,3,2,1
6756,2015,Arden Anglican School,15240,3,1,2
6757,2015,Arden Anglican School,15170,2,1,1
6758,2015,Arden Anglican School,15180,1,0,1
6759,2015,Arden Anglican School,15190,3,1,2
6760,2015,Arden Anglican School,15060,5,0,5
6761,2015,Arden Anglican School,15260,1,1,0
6762,2015,Arden Anglican School,15330,2,2,0
6763,2015,Arden Anglican School,15140,1,0,1
6764,2015,Arden Anglican School,15100,3,1,2
6765,2015,Arden Anglican School,15400,2,1,1
6766,2015,Arden Anglican School,15030,1,0,1
6767,2015,Arden Anglican School,15300,2,1,1
6768,2015,Arden Anglican School,15680,1,0,1
6769,2015,Arden Anglican School,15370,3,2,1
6770,2015,Arden Anglican School,15250,6,4,2
6771,2015,Arden Anglican School,15200,4,4,0
6772,2015,Arden Anglican School,15040,2,1,1
6773,2015,Arden Anglican School,15320,4,0,4
6774,2015,Arden Anglican School,15160,6,2,4
6775,2015,Arden Anglican School,15270,2,0,2
6776,2015,Arden Anglican School,15235,2,0,2
6777,2015,"St Patrick's College, Strathfield",15050,3,3,0
6778,2015,"St Patrick's College, Strathfield",26299,1,1,0
6779,2015,"St Patrick's College, Strathfield",15290,3,3,0
6780,2015,"St Patrick's College, Strathfield",15090,1,1,0
6781,2015,"St Patrick's College, Strathfield",15240,17,17,0
6782,2015,"St Patrick's College, Strathfield",15190,1,1,0
6783,2015,"St Patrick's College, Strathfield",15810,2,2,0
6784,2015,"St Patrick's College, Strathfield",15260,1,1,0
6785,2015,"St Patrick's College, Strathfield",15330,2,2,0
6786,2015,"St Patrick's College, Strathfield",15110,2,2,0
6787,2015,"St Patrick's College, Strathfield",15140,8,8,0
6788,2015,"St Patrick's College, Strathfield",15280,2,2,0
6789,2015,"St Patrick's College, Strathfield",15670,3,3,0
6790,2015,"St Patrick's College, Strathfield",15220,6,6,0
6791,2015,"St Patrick's College, Strathfield",15400,3,3,0
6792,2015,"St Patrick's College, Strathfield",15030,3,3,0
6793,2015,"St Patrick's College, Strathfield",15800,2,2,0
6794,2015,"St Patrick's College, Strathfield",15370,12,12,0
6795,2015,"St Patrick's College, Strathfield",15250,11,11,0
6796,2015,"St Patrick's College, Strathfield",15200,5,5,0
6797,2015,"St Patrick's College, Strathfield",15040,8,8,0
6798,2015,"St Patrick's College, Strathfield",15320,9,9,0
6799,2015,"St Patrick's College, Strathfield",15160,2,2,0
6800,2015,"St Patrick's College, Strathfield",15270,4,4,0
6801,2015,"St Patrick's College, Strathfield",15235,12,12,0
6802,2015,"St Patrick's College, Strathfield",15080,1,1,0
6803,2015,"St Patrick's College, Strathfield",15020,6,6,0
6804,2015,"St Patrick's College, Strathfield",15380,6,6,0
6805,2015,Turramurra High School,15890,1,0,1
6806,2015,Turramurra High School,15290,3,2,1
6807,2015,Turramurra High School,15090,3,1,2
6808,2015,Turramurra High School,15240,15,5,10
6809,2015,Turramurra High School,15150,1,0,1
6810,2015,Turramurra High School,15170,1,0,1
6811,2015,Turramurra High School,15180,1,0,1
6812,2015,Turramurra High School,15190,2,0,2
6813,2015,Turramurra High School,15350,4,1,3
6814,2015,Turramurra High School,15810,1,0,1
6815,2015,Turramurra High School,15060,3,1,2
6816,2015,Turramurra High School,15260,3,1,2
6817,2015,Turramurra High School,15330,1,1,0
6818,2015,Turramurra High School,15120,3,2,1
6819,2015,Turramurra High School,15110,1,1,0
6820,2015,Turramurra High School,15720,1,0,1
6821,2015,Turramurra High School,15140,13,3,10
6822,2015,Turramurra High School,15280,1,0,1
6823,2015,Turramurra High School,15670,1,1,0
6824,2015,Turramurra High School,15100,2,2,0
6825,2015,Turramurra High School,15360,1,1,0
6826,2015,Turramurra High School,15220,8,2,6
6827,2015,Turramurra High School,15400,5,0,5
6828,2015,Turramurra High School,15030,5,0,5
6829,2015,Turramurra High School,15800,1,0,1
6830,2015,Turramurra High School,15250,11,6,5
6831,2015,Turramurra High School,15040,3,2,1
6832,2015,Turramurra High School,15690,1,0,1
6833,2015,Turramurra High School,26579,1,0,1
6834,2015,Turramurra High School,15320,4,1,3
6835,2015,Turramurra High School,15160,3,1,2
6836,2015,Turramurra High School,15270,2,1,1
6837,2015,Turramurra High School,15340,1,1,0
6838,2015,Turramurra High School,15235,7,3,4
6839,2015,Turramurra High School,15080,6,3,3
6840,2015,Turramurra High School,15020,5,0,5
6841,2015,Birrong Boys High School,15510,1,1,0
6842,2015,Birrong Boys High School,15235,1,1,0
6843,2015,Model Farms High School,15240,1,0,1
6844,2015,Model Farms High School,15210,3,3,0
6845,2015,Model Farms High School,15060,1,0,1
6846,2015,Model Farms High School,15140,7,0,7
6847,2015,Model Farms High School,15280,2,0,2
6848,2015,Model Farms High School,15130,2,0,2
6849,2015,Model Farms High School,15220,3,0,3
6850,2015,Model Farms High School,15400,1,0,1
6851,2015,Model Farms High School,15030,2,1,1
6852,2015,Model Farms High School,15250,2,1,1
6853,2015,Model Farms High School,15200,6,5,1
6854,2015,Model Farms High School,15040,1,0,1
6855,2015,Model Farms High School,15990,1,0,1
6856,2015,Model Farms High School,15980,1,0,1
6857,2015,Model Farms High School,15320,2,0,2
6858,2015,Model Farms High School,15160,3,0,3
6859,2015,Model Farms High School,15270,3,0,3
6860,2015,Model Farms High School,15235,2,1,1
6861,2015,Model Farms High School,15080,1,1,0
6862,2015,Model Farms High School,15020,3,0,3
6863,2015,Moama Anglican Grammar School,15240,2,2,0
6864,2015,Moama Anglican Grammar School,15260,1,1,0
6865,2015,Moama Anglican Grammar School,15110,2,2,0
6866,2015,Moama Anglican Grammar School,15250,1,1,0
6867,2015,Moama Anglican Grammar School,15200,1,1,0
6868,2015,Moama Anglican Grammar School,15040,1,1,0
6869,2015,Moama Anglican Grammar School,15235,5,2,3
6870,2015,Moama Anglican Grammar School,15080,1,0,1
6871,2015,Summerland Christian College,15290,12,4,8
6872,2015,Summerland Christian College,15140,1,0,1
6873,2015,Summerland Christian College,15320,1,0,1
6874,2015,Summerland Christian College,15020,2,0,2
6875,2015,Mountain View Adventist College,15360,1,1,0
6876,2015,Georges River Grammar,15290,1,1,0
6877,2015,Georges River Grammar,15170,2,2,0
6878,2015,Georges River Grammar,15280,1,0,1
6879,2015,Georges River Grammar,16020,1,0,1
6880,2015,Georges River Grammar,15220,1,0,1
6881,2015,Georges River Grammar,15400,1,0,1
6882,2015,Georges River Grammar,15250,1,1,0
6883,2015,Georges River Grammar,15040,1,0,1
6884,2015,Georges River Grammar,15160,2,0,2
6885,2015,Georges River Grammar,15235,3,1,2
6886,2015,Georges River Grammar,15080,1,1,0
6887,2015,Georges River Grammar,15020,1,0,1
6888,2015,St Joseph's High School Aberdeen,15290,1,0,1
6889,2015,St Joseph's High School Aberdeen,15060,1,0,1
6890,2015,St Joseph's High School Aberdeen,15140,1,0,1
6891,2015,St Joseph's High School Aberdeen,15400,2,0,2
6892,2015,St Joseph's High School Aberdeen,15030,1,0,1
6893,2015,St Joseph's High School Aberdeen,15370,2,1,1
6894,2015,St Joseph's High School Aberdeen,15200,2,1,1
6895,2015,St Joseph's High School Aberdeen,15320,1,0,1
6896,2015,St Joseph's High School Aberdeen,15270,1,0,1
6897,2015,Heritage Christian School,15390,1,0,1
6898,2015,Heritage Christian School,15320,1,0,1
6899,2015,Australian Institute of Music,15290,6,3,3
6900,2015,Australian Institute of Music,15210,1,1,0
6901,2015,Australian Institute of Music,15140,1,1,0
6902,2015,Australian Institute of Music,15235,1,1,0
6903,2015,Lake Munmorah High School,15250,1,1,0
6904,2015,Carroll College,15290,2,1,1
6905,2015,Carroll College,15060,3,0,3
6906,2015,Carroll College,15400,1,1,0
6907,2015,Carroll College,15030,1,0,1
6908,2015,Carroll College,15200,1,0,1
6909,2015,Carroll College,15040,1,1,0
6910,2015,Carroll College,15320,2,1,1
6911,2015,Carroll College,15235,2,1,1
6912,2015,Carroll College,15080,1,1,0
6913,2015,Norwest Christian College,15290,1,0,1
6914,2015,Norwest Christian College,15090,2,0,2
6915,2015,Norwest Christian College,15240,1,1,0
6916,2015,Norwest Christian College,15320,1,1,0
6917,2015,SCECGS Redlands,15090,1,1,0
6918,2015,SCECGS Redlands,15190,4,2,2
6919,2015,SCECGS Redlands,15070,1,0,1
6920,2015,SCECGS Redlands,15260,1,0,1
6921,2015,SCECGS Redlands,15310,1,1,0
6922,2015,SCECGS Redlands,15390,5,0,5
6923,2015,SCECGS Redlands,15140,4,2,2
6924,2015,SCECGS Redlands,15280,1,1,0
6925,2015,SCECGS Redlands,15400,4,0,4
6926,2015,SCECGS Redlands,15030,2,1,1
6927,2015,SCECGS Redlands,16100,1,0,1
6928,2015,SCECGS Redlands,15300,1,1,0
6929,2015,SCECGS Redlands,15840,2,0,2
6930,2015,SCECGS Redlands,15250,2,1,1
6931,2015,SCECGS Redlands,15040,2,1,1
6932,2015,SCECGS Redlands,15320,2,1,1
6933,2015,SCECGS Redlands,15160,4,2,2
6934,2015,SCECGS Redlands,15270,1,1,0
6935,2015,SCECGS Redlands,15340,3,3,0
6936,2015,SCECGS Redlands,15080,1,1,0
6937,2015,IPEKA Integrated Christian School,15240,18,4,14
6938,2015,IPEKA Integrated Christian School,15150,2,0,2
6939,2015,IPEKA Integrated Christian School,15030,3,0,3
6940,2015,IPEKA Integrated Christian School,15550,4,1,3
6941,2015,IPEKA Integrated Christian School,15250,4,1,3
6942,2015,IPEKA Integrated Christian School,15040,4,0,4
6943,2015,Sutherland Shire Christian School,15290,12,7,5
6944,2015,Sutherland Shire Christian School,15090,6,2,4
6945,2015,Sutherland Shire Christian School,15240,4,2,2
6946,2015,Sutherland Shire Christian School,15210,1,0,1
6947,2015,Sutherland Shire Christian School,15170,1,0,1
6948,2015,Sutherland Shire Christian School,15180,1,0,1
6949,2015,Sutherland Shire Christian School,15350,3,1,2
6950,2015,Sutherland Shire Christian School,15390,1,1,0
6951,2015,Sutherland Shire Christian School,15140,6,0,6
6952,2015,Sutherland Shire Christian School,15400,1,1,0
6953,2015,Sutherland Shire Christian School,15370,5,1,4
6954,2015,Sutherland Shire Christian School,15250,1,1,0
6955,2015,Sutherland Shire Christian School,15320,1,1,0
6956,2015,Sutherland Shire Christian School,15160,2,1,1
6957,2015,Sutherland Shire Christian School,15270,2,0,2
6958,2015,Sutherland Shire Christian School,15235,3,0,3
6959,2015,Sutherland Shire Christian School,15020,6,1,5
6960,2015,Sutherland Shire Christian School,15380,4,0,4
6961,2015,St John Paul College,15290,2,2,0
6962,2015,St John Paul College,15240,2,0,2
6963,2015,St John Paul College,15170,1,1,0
6964,2015,St John Paul College,15060,1,0,1
6965,2015,St John Paul College,15330,1,1,0
6966,2015,St John Paul College,15390,2,0,2
6967,2015,St John Paul College,15110,1,1,0
6968,2015,St John Paul College,15140,8,5,3
6969,2015,St John Paul College,15280,1,0,1
6970,2015,St John Paul College,15220,5,4,1
6971,2015,St John Paul College,15400,3,0,3
6972,2015,St John Paul College,15030,2,1,1
6973,2015,St John Paul College,15680,2,1,1
6974,2015,St John Paul College,15370,6,2,4
6975,2015,St John Paul College,15250,1,1,0
6976,2015,St John Paul College,15200,3,3,0
6977,2015,St John Paul College,15040,1,1,0
6978,2015,St John Paul College,15320,4,2,2
6979,2015,St John Paul College,15160,4,3,1
6980,2015,St John Paul College,15340,5,5,0
6981,2015,St John Paul College,15235,5,4,1
6982,2015,St John Paul College,15020,3,1,2
6983,2015,Australian Performing Arts Grammar School,15290,1,0,1
6984,2015,Australian Performing Arts Grammar School,15350,1,0,1
6985,2015,Australian Performing Arts Grammar School,15235,1,0,1
6986,2015,Elderslie High School,15050,1,1,0
6987,2015,Elderslie High School,15170,2,1,1
6988,2015,Elderslie High School,15180,3,1,2
6989,2015,Elderslie High School,15350,1,1,0
6990,2015,Elderslie High School,15060,1,0,1
6991,2015,Elderslie High School,15260,1,1,0
6992,2015,Elderslie High School,15330,1,1,0
6993,2015,Elderslie High School,15390,4,0,4
6994,2015,Elderslie High School,15140,1,1,0
6995,2015,Elderslie High School,15280,3,1,2
6996,2015,Elderslie High School,15220,6,3,3
6997,2015,Elderslie High School,15030,1,1,0
6998,2015,Elderslie High School,15250,1,1,0
6999,2015,Elderslie High School,15320,10,5,5
7000,2015,Elderslie High School,15270,2,2,0
7001,2015,Elderslie High School,15080,4,3,1
7002,2015,Elderslie High School,15020,7,3,4
7003,2015,Fort Street High School,15050,15,11,4
7004,2015,Fort Street High School,15240,45,29,16
7005,2015,Fort Street High School,15570,1,1,0
7006,2015,Fort Street High School,15210,2,2,0
7007,2015,Fort Street High School,15170,5,2,3
7008,2015,Fort Street High School,15190,4,2,2
7009,2015,Fort Street High School,15710,1,1,0
7010,2015,Fort Street High School,15555,2,0,2
7011,2015,Fort Street High School,15260,32,20,12
7012,2015,Fort Street High School,15330,8,5,3
7013,2015,Fort Street High School,15120,2,2,0
7014,2015,Fort Street High School,15310,1,0,1
7015,2015,Fort Street High School,15110,20,12,8
7016,2015,Fort Street High School,15720,1,1,0
7017,2015,Fort Street High School,15140,45,24,21
7018,2015,Fort Street High School,15280,1,1,0
7019,2015,Fort Street High School,15220,13,7,6
7020,2015,Fort Street High School,15400,2,1,1
7021,2015,Fort Street High School,15030,9,4,5
7022,2015,Fort Street High School,15830,2,0,2
7023,2015,Fort Street High School,15300,3,1,2
7024,2015,Fort Street High School,15680,2,0,2
7025,2015,Fort Street High School,27299,3,2,1
7026,2015,Fort Street High School,15550,1,1,0
7027,2015,Fort Street High School,15250,58,36,22
7028,2015,Fort Street High School,15040,9,3,6
7029,2015,Fort Street High School,15690,1,0,1
7030,2015,Fort Street High School,15700,1,0,1
7031,2015,Fort Street High School,15320,3,2,1
7032,2015,Fort Street High School,15160,6,3,3
7033,2015,Fort Street High School,15270,7,4,3
7034,2015,Fort Street High School,15020,1,1,0
7035,2015,Griffith High School,15160,2,0,2
7036,2015,Oxford Falls Grammar School,15290,5,5,0
7037,2015,Oxford Falls Grammar School,15240,1,1,0
7038,2015,Oxford Falls Grammar School,15180,3,1,2
7039,2015,Oxford Falls Grammar School,15190,2,1,1
7040,2015,Oxford Falls Grammar School,15140,3,1,2
7041,2015,Oxford Falls Grammar School,15220,2,0,2
7042,2015,Oxford Falls Grammar School,15030,2,2,0
7043,2015,Oxford Falls Grammar School,15250,1,1,0
7044,2015,Oxford Falls Grammar School,15200,2,2,0
7045,2015,Oxford Falls Grammar School,15270,1,0,1
7046,2015,Oxford Falls Grammar School,15235,4,2,2
7047,2015,Oxford Falls Grammar School,15080,1,0,1
7048,2015,Oxford Falls Grammar School,15020,1,0,1
7049,2015,Stella Maris College,15050,1,0,1
7050,2015,Stella Maris College,15850,1,0,1
7051,2015,Stella Maris College,15240,2,1,1
7052,2015,Stella Maris College,15170,2,0,2
7053,2015,Stella Maris College,15180,1,0,1
7054,2015,Stella Maris College,15070,1,0,1
7055,2015,Stella Maris College,15390,4,0,4
7056,2015,Stella Maris College,15140,7,0,7
7057,2015,Stella Maris College,15280,1,0,1
7058,2015,Stella Maris College,15220,1,0,1
7059,2015,Stella Maris College,15400,5,0,5
7060,2015,Stella Maris College,15030,2,0,2
7061,2015,Stella Maris College,15680,1,0,1
7062,2015,Stella Maris College,15820,1,0,1
7063,2015,Stella Maris College,15370,6,0,6
7064,2015,Stella Maris College,15250,3,1,2
7065,2015,Stella Maris College,15040,2,1,1
7066,2015,Stella Maris College,15320,1,0,1
7067,2015,Stella Maris College,15160,3,0,3
7068,2015,Stella Maris College,15270,5,0,5
7069,2015,Stella Maris College,15080,3,0,3
7070,2015,Stella Maris College,15020,3,0,3
7071,2015,Stella Maris College,15380,3,0,3
